event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
6908085-1,6908085,0x2396aa230a33fb24021875f3e2276f0bbff0fb170bd4adb3de0a2087639457f0,1,council,Disapproved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6906809-1,6906809,0xabeb0efe5bd06a483ec842aba3d29f93b6ffb26f45dd396cd2769102b5672efb,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
6880117-1,6880117,0xac5bf8d0aad1a147e91a02afd2da77c488590a08b1535538c2b5018a581c26ee,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6880117-1,6880117,0xac5bf8d0aad1a147e91a02afd2da77c488590a08b1535538c2b5018a581c26ee,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6880117-1,6880117,0xac5bf8d0aad1a147e91a02afd2da77c488590a08b1535538c2b5018a581c26ee,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6866111-1,6866111,0x22811f84782f83e70eee9755dd2852a0cd2166d0aee66cb5cfbbe99b98850b56,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
6869452-1,6869452,0xba23807d5dcc4cfde7245155a07d927dd659d8c9a69dbe17747267be849ef565,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
6866074-1,6866074,0x3319a70916ff5710b13c5b4dfe4cf2495ea6a96eb319d0b50afd1de2d29c38d1,1,council,Voted,15M65TtSkan662zViJdvgL7HPu16f7cA9KmZc5bMaHF4tzkK
6865738-1,6865738,0xe04c965b4dba96a04bfcb7473a9d4ce3b72788a5bc6d9896264d280d8c5dce79,1,council,Voted,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6865736-1,6865736,0x15c13a86c71ed4eca5bc208803ac99742e18a334e206a335f1ba86fce1ac47cd,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
