event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
1511269-3,1511269,0x5edf540d7d7b461483ba404f5a2439dff2b83af2bb3010068e85d3092ccc4369,3,democracy,Proposed,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
1511263-3,1511263,0xc9407da32fe5afbf015db5623e5e2baca58ceb05c808961538bedfff3c8eebcc,3,democracy,PreimageNoted,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
1511254-3,1511254,0x46d3516e24b8d756b8ef30924659a083c516299f319acd3545d8992ea08046de,3,democracy,Proposed,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
1511244-4,1511244,0x483580846c30a77a888863d26d7616b2913acd42c51b93bbcb5f0327e35055a5,4,democracy,PreimageNoted,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
1511224-3,1511224,0x153b369bb190678fec29144514fb7bb7c92bab17917772f324a4b5ec1187f1c4,3,democracy,PreimageNoted,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
1511229-2,1511229,0x342e29c7ca660f44ad7a2c9d232b5494ab94f55997d35487bb95274161dc74fc,2,democracy,Proposed,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
1501522-2,1501522,0x3dc41c3c3fa7e76ae72612f6365c7d769fa6cf4ab1da00a40d29d14016a40bdd,2,democracy,PreimageNoted,12jXX8aU8QGRrc9zb2vgVdtSnnTsqKZjf3sKYK8haFcPdpr9
1501509-3,1501509,0x76e7570b323c9f0ac01822ed4d2ea742b210ee80f0b2a10d4dbd0d3eb76b0591,3,democracy,Proposed,12jXX8aU8QGRrc9zb2vgVdtSnnTsqKZjf3sKYK8haFcPdpr9
1431261-3,1431261,0x34fc34f85a63ad47295662e3212f02d4ac672b32d4c33facd0dd1fd255d93c84,3,democracy,Delegated,15D1Y2gVXiiMqg1vCSPtaZTPNH3UnLawMWmqUafjo9aLKVWi
1409059-2,1409059,0x37ebe7f20d33b16fb94645d777e18cf02e730527dd485c2c5e9404a7bf32f93c,2,democracy,Undelegated,148WdcWriHZNZXBHh7HkXuo8NKiiJ3oauZyn7KV4QupBpqaT
1405525-3,1405525,0x099335a1375830f47607516d81f91c99de2cfa97f51a99e752253f07059c7d7f,3,democracy,Delegated,13BHSP1cytYs9fAWEUYwRmRDLq9JmWYrsmTcK1HmWqm7TnqT
1405505-2,1405505,0x3a8e357f2e896c1f54e5767369a5fa41b743a32c2790b80eabc45cb63024474c,2,democracy,Delegated,13BHSP1cytYs9fAWEUYwRmRDLq9JmWYrsmTcK1HmWqm7TnqT
1393044-3,1393044,0x865944238f313702e8e93f5c0668b7fb15bd723c30abfc17cd115d59064c25ae,3,democracy,Delegated,13BHSP1cytYs9fAWEUYwRmRDLq9JmWYrsmTcK1HmWqm7TnqT
1388986-3,1388986,0xcae53e62b5b0984cea8a26689cc55fef3546a361ad2f75d227fd303249be5b32,3,democracy,Delegated,148WdcWriHZNZXBHh7HkXuo8NKiiJ3oauZyn7KV4QupBpqaT
1388869-3,1388869,0x6a92726a92485cdc05a7d89f014231584013a7b389f1d96687a1b870794722c2,3,democracy,Delegated,148WdcWriHZNZXBHh7HkXuo8NKiiJ3oauZyn7KV4QupBpqaT
1378658-2,1378658,0xcde8afd06d82959e2c2a62247465c2454e34d063a2c4a2d3ad6477d7620003df,2,democracy,Undelegated,16fzN77u7YkPG6hZveCTMaH9QRN8BixKbfxdZo35PNfrF9TH
1378636-3,1378636,0x1309ad158ac400f53f1cff20ec80dea7b311ed27c81e29f2de3e204ae5d9303e,3,democracy,Delegated,16fzN77u7YkPG6hZveCTMaH9QRN8BixKbfxdZo35PNfrF9TH
1354221-2,1354221,0x71339526d7eaaba239f2781db0826ea98a073e8be9f1e5a929a2505952d03263,2,democracy,Delegated,12GyBGpdmG7y4C3E3rDgvoTXwGCmTbNtUyvDcBYqKN2XuMiR
1354119-3,1354119,0x4165e770651a457efeeec93a0a92705720d44e9ed43dd11b03aaf7921c7ef9c7,3,democracy,Undelegated,12GyBGpdmG7y4C3E3rDgvoTXwGCmTbNtUyvDcBYqKN2XuMiR
1354071-3,1354071,0x9f53a5210f9e6f0d6993bd3bfacb48fe4f6d47313049e853e40fa410f3ebbb34,3,democracy,Delegated,12GyBGpdmG7y4C3E3rDgvoTXwGCmTbNtUyvDcBYqKN2XuMiR
1334242-3,1334242,0x187413c62e808b82db0ed9ee1d1a89573c2e57c0e52654f8929bdd765f0febee,3,democracy,Delegated,15KLw9uTuezYo9JsW6Rm6ey3C7DdsqfpjTdnsuXv8HkJ3vTc
1322977-3,1322977,0x45531c27f156fe70b5f81d5aa86d6f4c8718e0a96eeacabf0afc7bc5c4e181db,3,democracy,Delegated,12xTLk285T4NE3dKL54d5p9WcSR56WbSoTmzhYTgj5auwN77
1316076-4,1316076,0x009c48626dcfaa6fd888262985a95685d90d251c3598d0a0de3eeb1ff098cb73,4,democracy,PreimageNoted,12bDHgG8swcakJhz4ADa4uJZThbQKx3rC4cQ6fH7h7EntCVA
1303931-3,1303931,0xf23266833451a533f37f2b578c978d11ce002d28ab7e8dbc6272051cd56d4253,3,democracy,Undelegated,15DusWJhWjvTMU6hNyXcpZEJwTYNekJVCgc2377cDtzL5Pof
1301301-3,1301301,0x5e3a3f5eea5f763de373ff68fcc4c0e5f9122b7d8a483fee91f1e0362e994b2b,3,democracy,PreimageNoted,14tecGFzyEd5omn7RGifn5yyngZrnoCcLWNG3e7FjVZJzvZk
1301320-3,1301320,0x0c808138b29128b2f4e047cecd393d8621f33f526d32179f7cb94ad88045fece,3,democracy,Proposed,14tecGFzyEd5omn7RGifn5yyngZrnoCcLWNG3e7FjVZJzvZk
1292678-2,1292678,0x4610d3190136ef8378c67d3fed1839d9b55045d7636aa4dd34106a5d44ea2753,2,democracy,Delegated,15DusWJhWjvTMU6hNyXcpZEJwTYNekJVCgc2377cDtzL5Pof
1292358-2,1292358,0x5dcdf8aa1a0518c1194ba0b57399bfb6916e207b8e58c4886c7c0cf820296ca2,2,democracy,Undelegated,15DusWJhWjvTMU6hNyXcpZEJwTYNekJVCgc2377cDtzL5Pof
1292257-3,1292257,0x1da4c1bf125192deedf9427ebde316c0cebedf644ed4d7d9a72855939bbe7f23,3,democracy,Delegated,15DusWJhWjvTMU6hNyXcpZEJwTYNekJVCgc2377cDtzL5Pof
1277865-3,1277865,0x45834a13b92284df1c35cd564fa06906d6daf4f118493b4e93cd21afba11facb,3,democracy,Delegated,15tfM3qmHRcodEBSRVfoDPHaob8gY4TbQisr3syZ9nS52osx
1273606-2,1273606,0x15cc4b4c1b7e2f8f1a31aea8e3916c05db07cb1f6a5fb0ba13f60711cad9f6a3,2,democracy,Delegated,1cEQw5AGLAGdBDzXyFizgtZvETZtYFD8G3aSeUnHCynAsHk
1247092-3,1247092,0xb25efb6a528afb6032fce05380cc8deddc32dd6d7236dff8cb90d85a07974bee,3,democracy,Delegated,12zV42GADKELAN1hsneDhhrqP5o7PftbUxjije98PT6JqA8i
1225681-2,1225681,0x38088f605711ed08f6f3b3cf0100f4a14fcf4e2fd9e1804b8f3f43bc7915f8af,2,democracy,PreimageNoted,12jXX8aU8QGRrc9zb2vgVdtSnnTsqKZjf3sKYK8haFcPdpr9
1217044-2,1217044,0xfd4c748a94c4eb418bfe73089f30923c909c74f77991bedd20336bedf8f7ee5f,2,democracy,Delegated,12TfJM2ztXY2qSm5xoruzKMKUm6x6m8K4XLR8fAskEPRMiFJ
1216861-3,1216861,0x24cd0f04795fbe81f438ca8770be7d2c31ea381356c2415533a48d2bf080ab34,3,democracy,Delegated,1TRyVcQFBkVi4c5wPZWh4EAk4688vzgGtwuJSNpuqiVRH9U
1215880-3,1215880,0x99079ad2cf8cc774ae5a3e3c01158240b6d9dd675f35c394f22d53bdaac2e8fa,3,democracy,Delegated,1eyC4V2g9evgUTJHib4sq53FCNBbgCw9UV61agWtYG1Zsjh
1215875-3,1215875,0x6f80260f0253bd1f2eea2f4c645d7398fc6ecc7299587ce65d56b14edd6afa72,3,democracy,Undelegated,1eyC4V2g9evgUTJHib4sq53FCNBbgCw9UV61agWtYG1Zsjh
1215857-3,1215857,0x9f114f0a7864cbe3e14062706918467102cf06c6e02d2bae0466a04f3201f7e8,3,democracy,Delegated,12Ea3kSFDH3Meg5Br63o5BXZh4ELvhapCj96ygaXiTtpVhUM
1215851-2,1215851,0x64593c21e9e7abf919d52ac05fb274663c94d32d5fe20ab62d702a3b689491d0,2,democracy,Delegated,12HdAahUqLBXAb3ijZwV7RZM9U6vdrpWDvrJzk3PY8qsg78B
1215851-3,1215851,0x9f91474fd107bfc4d24f46cd59eb9c55031c7337e41c37aaa5e4a9e0b347669f,3,democracy,Delegated,13xd2v7rnzYNUqG6ez5jmnA36ZqkcUJQYTEikEnVA1zxi8wS
1215850-3,1215850,0x36b27eafc356bff4a1b2ba8f522ed300188b45def6aa13a15bc6bb7bc4dbfd4f,3,democracy,Delegated,14KiTu1AqxdwhwG2tmKXUjNeuEUPMmsZAhSekg6DqgimHNxG
1209600-0,1209600,,0,democracy,Tabled,
1215850-4,1215850,0x64934ca4eb03726005b01304c82a4089f934b6d5280ecdc89e351659585c6efd,4,democracy,Delegated,1eyC4V2g9evgUTJHib4sq53FCNBbgCw9UV61agWtYG1Zsjh
1209600-0,1209600,,0,democracy,Started,
1205128-0,1205128,,0,democracy,PreimageUsed,
1205128-0,1205128,,0,democracy,Executed,
1205024-3,1205024,0x65567b7f6e6208377cefabcf6bf44bf296a218b65be834f6067ef3487dd2c74f,3,democracy,Undelegated,14wKAEY6DCNF7hmS3xMf5Nk5q53gP4zuTG6JY6vAtEGGsfgp
1205000-2,1205000,0xa503531209920b2507e9c93777e571df73187e0fd3149d63f171c11e237320db,2,democracy,Delegated,14wKAEY6DCNF7hmS3xMf5Nk5q53gP4zuTG6JY6vAtEGGsfgp
1204985-3,1204985,0x8e78821eec4d0f92ba545349d1057d10c7167848ffc5854ebbe10712ed4ad303,3,democracy,Delegated,14wKAEY6DCNF7hmS3xMf5Nk5q53gP4zuTG6JY6vAtEGGsfgp
1179226-3,1179226,0x1fc5798e787164253d8f9583926d286f4006ed8eaa0fbb87ed21083e668750fa,3,democracy,Proposed,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
1003528-0,1003528,,0,democracy,Passed,
1188789-3,1188789,0x9b5f45a79f29a8ea574a24fac5c2b8a2c7296b2a3fd36a60e7c16860f1b9a5f0,3,democracy,PreimageNoted,1KvKReVmUiTc2LW2a4qyHsaJJ9eE9LRsywZkMk5hyBeyHgw
1179211-2,1179211,0x086650c6a3966e8179e5213fdb8bcc01b109d82d58c492c6f2c198f4237ec3cb,2,democracy,PreimageNoted,15MrYzj6KsJAom1V3eTH4Wgsz86FLVE65dF7SEeNkPYSsSs7
896383-3,896383,0xc2c518c10394ade7cd25b188f466dfcb13a07a7f3f477b499b887612228f36c5,3,democracy,PreimageNoted,1s1SGPC2v5pYfcDNQKFhNiscsiu9VRZVywxaAgXJuKzEx4a
885270-3,885270,0xb2be26b02e22da90c8c1e72b7b5ab98450f4c08a2bfccc47e6ac7300db88bef5,3,democracy,Delegated,15D1Y2gVXiiMqg1vCSPtaZTPNH3UnLawMWmqUafjo9aLKVWi
875089-3,875089,0x7301280896d46402978e3c286138b0afb95ae02688e03fece290628503fbb23d,3,democracy,Proposed,15DbiUZitSkAcCqGW6Loz9HRbyUHnPcVvmMVikkuftcVxcRH
875023-4,875023,0xdda4ef502f3133910f2254dd09cc62c10a1e20b8de649b59375b21ecf53994f5,4,democracy,PreimageNoted,13eBKsYFyGV6ovZCFH7EN7trPuDo5NBCN6oC1KZsexGrcp96
813793-3,813793,0x8dcaf9f4591abea8c0da7bb282986a6a5af9d1532c3be0f9b396c3fc6ed296d4,3,democracy,Delegated,12UCSRxm3sCoX6tCkycf5TMgA3xY7Uyp44NjqFEHM6gRbcxL
799302-0,799302,,0,democracy,PreimageUsed,
801928-3,801928,0x9c3b2723a30a17f8b90de33626c3d86f46a761596e101deec61f854f6f483fa2,3,democracy,Started,165PL4saAAYjj5HefKBMEgCz7ToHgC8GT7cbNSvnsJiL13Zf
799302-0,799302,,0,democracy,Executed,
797502-0,797502,,0,democracy,Passed,
798096-3,798096,0x3e70cf7d684ac609cccdc45e7590de89d8d65d489f6e5cc02433231d3fd48a77,3,democracy,PreimageNoted,1KvKReVmUiTc2LW2a4qyHsaJJ9eE9LRsywZkMk5hyBeyHgw
790386-2,790386,0x1f3e3e58e9e56707043a0e852749b32bbc19e459814782c90f818cb7bdf0abcc,2,democracy,Delegated,121MinkJ9wuYCjRVoA3FtEpM16mjiqchtcV51MdGjf7jsq3i
790302-3,790302,0x845f5100eb233e1cfcd2a7dc59a1cde33b222db7980c44df76d4c8a0a7e946ae,3,democracy,Started,165PL4saAAYjj5HefKBMEgCz7ToHgC8GT7cbNSvnsJiL13Zf
